,Course,Sect,Class,Type,GE,Req,Days,Start,End,Instructor,Location,LCap,ECap,Enrl,Wait,Drop,ICS,Format,Description,Quarter
235,ME 400,23,****,Ind,,,,,,"Emberley, R",,,10.0,,,,,asynchronously,Special Problems for Advanced Undergraduates,S
236,ME 400,24,****,Ind,,,,,,"Wu, X",,,10.0,,,,,asynchronously,Special Problems for Advanced Undergraduates,S
237,ME 400,25,****,Ind,,,,,,"Chen, J",,,10.0,,,,,asynchronously,Special Problems for Advanced Undergraduates,S
238,ME 400,26,****,Ind,,,,,,"Porumamilla, H",,,10.0,,,,,asynchronously,Special Problems for Advanced Undergraduates,S
239,ME 400,27,****,Ind,,,,,,"Westphal, R",,,10.0,,,,,asynchronously,Special Problems for Advanced Undergraduates,S
240,ME 400,28,****,Ind,,,,,,"Elghandour, E",,,10.0,,,,,asynchronously,Special Problems for Advanced Undergraduates,S
241,ME 400,29,****,Ind,,,,,,"Mahadev, S",,,10.0,,,,,asynchronously,Special Problems for Advanced Undergraduates,S
242,ME 400,30,****,Ind,,,,,,,,,10.0,,,,,asynchronously,Special Problems for Advanced Undergraduates,S
243,ME 400,31,****,Ind,,,,,,"Belanger, J",,,10.0,,,,,asynchronously,Special Problems for Advanced Undergraduates,S
244,ME 400,32,****,Ind,,,,,,"Lutz, B",,,10.0,,,,,asynchronously,Special Problems for Advanced Undergraduates,S
245,ME 400,33,****,Ind,,,,,,"Espinoza-Wade, E",,,10.0,,,,,asynchronously,Special Problems for Advanced Undergraduates,S
246,ME 400,34,****,Ind,,,,,,"Fabijanic, J",,,10.0,,,,,asynchronously,Special Problems for Advanced Undergraduates,S
247,ME 400,35,****,Ind,,,,,,"Xing, S",,,10.0,,,,,asynchronously,Special Problems for Advanced Undergraduates,S
248,ME 400,36,****,Ind,,,,,,"Hazelwood, S",,,10.0,,,,,asynchronously,Special Problems for Advanced Undergraduates,S
249,ME 400,37,****,Ind,,,,,,"Refvem, C",,,10.0,,,,,asynchronously,Special Problems for Advanced Undergraduates,S
250,ME 401,1,7942,Lec,,2035.0,MWF,12:10 PM,01:00 PM,"Mahadev, S",020-0143,25.0,24.0,,,,ICS,in-person,Stress Analysis,S
251,ME 401,1,7942,Lec,,2035.0,MWF,12:10 PM,01:00 PM,"Mahadev, S",020-0143,25.0,24.0,,,,ICS,in-person,Stress Analysis,S
252,ME 401,2,7943,Lab,,2035.0,F,08:10 AM,11:00 AM,"Mahadev, S",192-0131,18.0,24.0,,,,ICS,in-person,Stress Analysis,S
253,ME 401,2,7943,Lab,,2035.0,F,08:10 AM,11:00 AM,"Mahadev, S",192-0131,18.0,24.0,,,,ICS,in-person,Stress Analysis,S
254,ME 405,1,4345,Lec,,2823.0,MWF,02:10 PM,03:00 PM,"Espinoza-Wade, E",002-0212,49.0,32.0,,,,ICS,in-person,Mechatronics,S
255,ME 405,1,4345,Lec,,2823.0,MWF,02:10 PM,03:00 PM,"Espinoza-Wade, E",002-0212,49.0,32.0,,,,ICS,in-person,Mechatronics,S
256,ME 405,3,2415,Lab,,2823.0,R,08:10 AM,11:00 AM,"Espinoza-Wade, E",192-0118,24.0,16.0,,,,ICS,in-person,Mechatronics,S
257,ME 405,3,2415,Lab,,2823.0,R,08:10 AM,11:00 AM,"Espinoza-Wade, E",192-0118,24.0,16.0,,,,ICS,in-person,Mechatronics,S
258,ME 405,4,4888,Lab,,2823.0,R,12:10 PM,03:00 PM,"Espinoza-Wade, E",192-0118,24.0,16.0,,,,ICS,in-person,Mechatronics,S
259,ME 405,4,4888,Lab,,2823.0,R,12:10 PM,03:00 PM,"Espinoza-Wade, E",192-0118,24.0,16.0,,,,ICS,in-person,Mechatronics,S
260,ME 409,71,8734,Act,,4125.0,MWF,10:10 AM,12:00 PM,,,,4.0,,,,ICS,in-person,Interdisciplinary Study in Biomechanics,S
261,ME 409,71,8734,Act,,4125.0,MWF,10:10 AM,12:00 PM,,,,4.0,,,,ICS,in-person,Interdisciplinary Study in Biomechanics,S
262,ME 415,1,3560,Lec,,2034.0,MTWF,10:10 AM,11:00 AM,"Kean, A",013-0110,40.0,35.0,,,,ICS,in-person,Energy Conversion,S
263,ME 415,2,5551,Lec,,2034.0,MTWF,11:10 AM,12:00 PM,"Kean, A",013-0110,40.0,35.0,,,,ICS,in-person,Energy Conversion,S
264,ME 418,1,7947,Lec,,4279.0,MWF,12:10 PM,01:00 PM,"Xing, S",034-0159A,32.0,32.0,,,,ICS,in-person,Implementation of Mechanical Controls,S
265,ME 418,1,7947,Lec,,4279.0,MWF,12:10 PM,01:00 PM,"Xing, S",034-0159A,32.0,32.0,,,,ICS,in-person,Implementation of Mechanical Controls,S
266,ME 418,2,7948,Lec,,4279.0,MWF,01:10 PM,02:00 PM,"Xing, S",034-0159A,32.0,32.0,,,,ICS,in-person,Implementation of Mechanical Controls,S
267,ME 418,2,7948,Lec,,4279.0,MWF,01:10 PM,02:00 PM,"Xing, S",034-0159A,32.0,32.0,,,,ICS,in-person,Implementation of Mechanical Controls,S
268,ME 418,3,7949,Lab,,4279.0,W,03:10 PM,06:00 PM,"Xing, S",013-0102,16.0,16.0,,,,ICS,in-person,Implementation of Mechanical Controls,S
269,ME 418,3,7949,Lab,,4279.0,W,03:10 PM,06:00 PM,"Xing, S",013-0102,16.0,16.0,,,,ICS,in-person,Implementation of Mechanical Controls,S
270,ME 418,4,7950,Lab,,4279.0,R,08:10 AM,11:00 AM,"Ghalamchi, B",013-0102,16.0,16.0,,,,ICS,in-person,Implementation of Mechanical Controls,S
271,ME 418,4,7950,Lab,,4279.0,R,08:10 AM,11:00 AM,"Ghalamchi, B",013-0102,16.0,16.0,,,,ICS,in-person,Implementation of Mechanical Controls,S
272,ME 418,5,7951,Lab,,4279.0,R,12:10 PM,03:00 PM,"Ghalamchi, B",013-0102,16.0,16.0,,,,ICS,in-person,Implementation of Mechanical Controls,S
273,ME 418,5,7951,Lab,,4279.0,R,12:10 PM,03:00 PM,"Ghalamchi, B",013-0102,16.0,16.0,,,,ICS,in-person,Implementation of Mechanical Controls,S
274,ME 418,6,7952,Lab,,4279.0,R,03:10 PM,06:00 PM,"Ghalamchi, B",013-0102,16.0,16.0,,,,ICS,in-person,Implementation of Mechanical Controls,S
275,ME 418,6,7952,Lab,,4279.0,R,03:10 PM,06:00 PM,"Ghalamchi, B",013-0102,16.0,16.0,,,,ICS,in-person,Implementation of Mechanical Controls,S
276,ME 419,1,7953,Lec,,4350.0,MWF,11:10 AM,12:00 PM,"Birdsong, C",002-0204,46.0,32.0,,,,ICS,in-person,Advanced Control Systems,S
277,ME 419,1,7953,Lec,,4350.0,MWF,11:10 AM,12:00 PM,"Birdsong, C",002-0204,46.0,32.0,,,,ICS,in-person,Advanced Control Systems,S
278,ME 419,2,7954,Lab,,4350.0,T,08:10 AM,11:00 AM,"Birdsong, C",013-0102,16.0,16.0,,,,ICS,in-person,Advanced Control Systems,S
279,ME 419,2,7954,Lab,,4350.0,T,08:10 AM,11:00 AM,"Birdsong, C",013-0102,16.0,16.0,,,,ICS,in-person,Advanced Control Systems,S
280,ME 419,3,7955,Lab,,4350.0,T,12:10 PM,03:00 PM,"Birdsong, C",013-0102,16.0,16.0,,,,ICS,in-person,Advanced Control Systems,S
281,ME 419,3,7955,Lab,,4350.0,T,12:10 PM,03:00 PM,"Birdsong, C",013-0102,16.0,16.0,,,,ICS,in-person,Advanced Control Systems,S
282,ME 428,1,3070,Lab,,2668.0,TR,08:10 AM,11:00 AM,"Fabijanic, J",192-0132,24.0,24.0,,,,ICS,in-person,Senior Design Project I,S
283,ME 428,2,4892,Lab,,2668.0,TR,12:10 PM,03:00 PM,"Fabijanic, J",192-0132,24.0,24.0,,,,ICS,in-person,Senior Design Project I,S
284,ME 429,1,1699,Lab,,2042.0,TR,08:10 AM,11:00 AM,"Rossman, E",192-0121,24.0,24.0,,,,ICS,in-person,Senior Design Project II,S
285,ME 429,2,2462,Lab,,2042.0,TR,12:10 PM,03:00 PM,"Rossman, E",192-0121,24.0,24.0,,,,ICS,in-person,Senior Design Project II,S
286,ME 439,1,4973,Lec,,4168.0,MTWF,10:10 AM,11:00 AM,"Belanger, J",192-0242,36.0,35.0,,,,ICS,in-person,Nuclear Power Plant Operations,S
287,ME 441,1,7554,Lec,,2047.0,MWF,09:10 AM,10:00 AM,"Fabijanic, J",021-0235,36.0,24.0,,,,ICS,in-person,Single Track Vehicle Design,S
288,ME 441,1,7554,Lec,,2047.0,MWF,09:10 AM,10:00 AM,"Fabijanic, J",021-0235,36.0,24.0,,,,ICS,in-person,Single Track Vehicle Design,S
289,ME 441,2,7555,Lab,,2047.0,F,12:10 PM,03:00 PM,"Fabijanic, J",192-0132,24.0,24.0,,,,ICS,in-person,Single Track Vehicle Design,S
290,ME 441,2,7555,Lab,,2047.0,F,12:10 PM,03:00 PM,"Fabijanic, J",192-0132,24.0,24.0,,,,ICS,in-person,Single Track Vehicle Design,S
291,ME 443,1,2330,Lec,,2048.0,TR,06:10 PM,08:00 PM,"Jumonville, F",002-0213,40.0,35.0,,,,ICS,in-person,Turbomachinery,S
292,ME 448,1,7971,Lec,,4507.0,MW,04:10 PM,05:30 PM,"Mott, J",014-0246,42.0,42.0,,,,ICS,in-person,Thermal System Design,S
293,ME 448,1,7971,Lec,,4507.0,MW,04:10 PM,05:30 PM,"Mott, J",014-0246,42.0,42.0,,,,ICS,in-person,Thermal System Design,S
294,ME 448,2,7972,Lab,,4507.0,T,08:10 AM,11:00 AM,"Mott, J",013-0124,24.0,21.0,,,,ICS,in-person,Thermal System Design,S
295,ME 448,2,7972,Lab,,4507.0,T,08:10 AM,11:00 AM,"Mott, J",013-0124,24.0,21.0,,,,ICS,in-person,Thermal System Design,S
296,ME 448,3,7973,Lab,,4507.0,T,12:10 PM,03:00 PM,"Mott, J",013-0109,30.0,21.0,,,,ICS,in-person,Thermal System Design,S
297,ME 448,3,7973,Lab,,4507.0,T,12:10 PM,03:00 PM,"Mott, J",013-0109,30.0,21.0,,,,ICS,in-person,Thermal System Design,S
298,ME 448,4,7974,Lec,,4507.0,MWF,10:10 AM,11:00 AM,"Pascual, C",020-0139,36.0,36.0,,,,ICS,in-person,Thermal System Design,S
299,ME 448,4,7974,Lec,,4507.0,MWF,10:10 AM,11:00 AM,"Pascual, C",020-0139,36.0,36.0,,,,ICS,in-person,Thermal System Design,S
300,ME 448,5,7975,Lab,,4507.0,M,12:10 PM,03:00 PM,"Keller, M",192-0120,36.0,12.0,,,,ICS,in-person,Thermal System Design,S
301,ME 448,5,7975,Lab,,4507.0,M,12:10 PM,03:00 PM,"Keller, M",192-0120,36.0,12.0,,,,ICS,in-person,Thermal System Design,S
302,ME 448,6,7976,Lab,,4507.0,T,08:10 AM,11:00 AM,"Keller, M",192-0120,36.0,12.0,,,,ICS,in-person,Thermal System Design,S
303,ME 448,6,7976,Lab,,4507.0,T,08:10 AM,11:00 AM,"Keller, M",192-0120,36.0,12.0,,,,ICS,in-person,Thermal System Design,S
304,ME 448,7,7977,Lab,,4507.0,T,12:10 PM,03:00 PM,"Keller, M",192-0120,36.0,12.0,,,,ICS,in-person,Thermal System Design,S
305,ME 448,7,7977,Lab,,4507.0,T,12:10 PM,03:00 PM,"Keller, M",192-0120,36.0,12.0,,,,ICS,in-person,Thermal System Design,S
306,ME 448,8,7978,Lec,,4507.0,MWF,11:10 AM,12:00 PM,"Pascual, C",192-0242,36.0,36.0,,,,ICS,in-person,Thermal System Design,S
307,ME 448,8,7978,Lec,,4507.0,MWF,11:10 AM,12:00 PM,"Pascual, C",192-0242,36.0,36.0,,,,ICS,in-person,Thermal System Design,S
308,ME 448,9,7979,Lab,,4507.0,M,12:10 PM,03:00 PM,"Keller, M",192-0120,36.0,12.0,,,,ICS,in-person,Thermal System Design,S
309,ME 448,9,7979,Lab,,4507.0,M,12:10 PM,03:00 PM,"Keller, M",192-0120,36.0,12.0,,,,ICS,in-person,Thermal System Design,S
310,ME 448,10,7980,Lab,,4507.0,T,08:10 AM,11:00 AM,"Keller, M",192-0120,36.0,12.0,,,,ICS,in-person,Thermal System Design,S
311,ME 448,10,7980,Lab,,4507.0,T,08:10 AM,11:00 AM,"Keller, M",192-0120,36.0,12.0,,,,ICS,in-person,Thermal System Design,S
312,ME 448,11,7981,Lab,,4507.0,T,12:10 PM,03:00 PM,"Keller, M",192-0120,36.0,12.0,,,,ICS,in-person,Thermal System Design,S
313,ME 448,11,7981,Lab,,4507.0,T,12:10 PM,03:00 PM,"Keller, M",192-0120,36.0,12.0,,,,ICS,in-person,Thermal System Design,S
314,ME 453,1,5909,Act,,4296.0,R,04:10 PM,06:00 PM,"Peuker, S",013-0124,24.0,35.0,,,,ICS,in-person,Trends and Opportunities in HVAC&R,S
315,ME 455,1,5910,Lec,,4278.0,MW,10:10 AM,11:00 AM,"Peuker, S",021-0204,24.0,24.0,,,,ICS,in-person,Introduction to Building Energy Modeling,S
316,ME 455,1,5910,Lec,,4278.0,MW,10:10 AM,11:00 AM,"Peuker, S",021-0204,24.0,24.0,,,,ICS,in-person,Introduction to Building Energy Modeling,S
317,ME 455,2,5911,Lab,,4278.0,T,03:10 PM,06:00 PM,"Peuker, S",013-0124,24.0,24.0,,,,ICS,in-person,Introduction to Building Energy Modeling,S
318,ME 455,2,5911,Lab,,4278.0,T,03:10 PM,06:00 PM,"Peuker, S",013-0124,24.0,24.0,,,,ICS,in-person,Introduction to Building Energy Modeling,S
319,ME 457,1,2050,Lec,,1190.0,MWF,11:10 AM,12:00 PM,"Peuker, S",,,24.0,,,,ICS,in-person,Refrigeration Principles and Design,S
320,ME 457,1,2050,Lec,,1190.0,MWF,11:10 AM,12:00 PM,"Peuker, S",,,24.0,,,,ICS,in-person,Refrigeration Principles and Design,S
321,ME 457,2,2331,Lab,,1190.0,M,12:10 PM,03:00 PM,"Mott, J",013-0124,24.0,24.0,,,,ICS,in-person,Refrigeration Principles and Design,S
322,ME 457,2,2331,Lab,,1190.0,M,12:10 PM,03:00 PM,"Mott, J",013-0124,24.0,24.0,,,,ICS,in-person,Refrigeration Principles and Design,S
323,ME 460,1,2655,Lab,,2054.0,TR,12:10 PM,03:00 PM,"Peuker, S",013-0124,24.0,24.0,,,,ICS,in-person,HVAC Senior Design Project II,S
324,ME 470,1,7354,Lec,,,MW,12:10 PM,02:00 PM,"Lutz, B",014-0252,35.0,35.0,,,,ICS,in-person,Selected Advanced Topics,S
325,ME 470,2,7944,Lec,,,MWF,01:10 PM,02:00 PM,"Emberley, R",,,24.0,,,,ICS,in-person,Selected Advanced Topics,S
326,ME 470,3,7945,Lec,,,MWF,09:10 AM,10:00 AM,"Westphal, R",192-0242,36.0,35.0,,,,ICS,in-person,Selected Advanced Topics,S
327,ME 471,1,7946,Lab,,,R,08:10 AM,11:00 AM,"Emberley, R",192-0131,18.0,24.0,,,,ICS,in-person,Selected Advanced Laboratory,S
328,ME 493,1,5281,Ind,COOP,1463.0,,,,"Widmann, J",,,35.0,,,,,asynchronously,Cooperative Education Experience,S
329,ME 494,1,2063,Ind,COOP,1463.0,,,,"Widmann, J",,,60.0,,,,,asynchronously,Cooperative Education Experience,S
330,ME 495,1,1700,Ind,COOP,1463.0,,,,"Widmann, J",,,60.0,,,,,asynchronously,Cooperative Education Experience,S
331,ME 500,1,1701,Ind,,346.0,,,,,,,20.0,,,,,asynchronously,Individual Study,S
332,ME 500,2,****,Ind,,346.0,,,,"Birdsong, C",,,20.0,,,,,asynchronously,Individual Study,S
333,ME 500,3,****,Ind,,346.0,,,,"Mackin, T",,,20.0,,,,,asynchronously,Individual Study,S
334,ME 500,4,****,Ind,,346.0,,,,"Kean, A",,,20.0,,,,,asynchronously,Individual Study,S
335,ME 500,5,****,Ind,,346.0,,,,"Klisch, S",,,20.0,,,,,asynchronously,Individual Study,S
336,ME 500,6,****,Ind,,346.0,,,,,,,20.0,,,,,asynchronously,Individual Study,S
337,ME 500,7,****,Ind,,346.0,,,,"Locascio, J",,,20.0,,,,,asynchronously,Individual Study,S
338,ME 500,8,****,Ind,,346.0,,,,"Mayer, H",,,20.0,,,,,asynchronously,Individual Study,S
339,ME 500,9,****,Ind,,346.0,,,,"Mase, T",,,20.0,,,,,asynchronously,Individual Study,S
340,ME 500,10,****,Ind,,346.0,,,,,,,20.0,,,,,asynchronously,Individual Study,S
341,ME 500,11,****,Ind,,346.0,,,,"Medizade, M",,,20.0,,,,,asynchronously,Individual Study,S
342,ME 500,12,****,Ind,,346.0,,,,"Mello, J",,,20.0,,,,,asynchronously,Individual Study,S
343,ME 500,13,****,Ind,,346.0,,,,"Murray, B",,,20.0,,,,,asynchronously,Individual Study,S
344,ME 500,14,****,Ind,,346.0,,,,"Mott, J",,,20.0,,,,,asynchronously,Individual Study,S
345,ME 500,15,****,Ind,,346.0,,,,"Peuker, S",,,20.0,,,,,asynchronously,Individual Study,S
346,ME 500,16,****,Ind,,346.0,,,,"Pascual, C",,,20.0,,,,,asynchronously,Individual Study,S
347,ME 500,17,****,Ind,,346.0,,,,"Ridgely, J",,,20.0,,,,,asynchronously,Individual Study,S
348,ME 500,18,****,Ind,,346.0,,,,"Noori, M",,,20.0,,,,,asynchronously,Individual Study,S
349,ME 500,19,****,Ind,,346.0,,,,"Schuster, P",,,20.0,,,,,asynchronously,Individual Study,S
350,ME 500,20,****,Ind,,346.0,,,,"Self, B",,,20.0,,,,,asynchronously,Individual Study,S
351,ME 500,21,****,Ind,,346.0,,,,"Shollenberger, K",,,20.0,,,,,asynchronously,Individual Study,S
352,ME 500,22,****,Ind,,346.0,,,,"Thorncroft, G",,,20.0,,,,,asynchronously,Individual Study,S
353,ME 500,23,****,Ind,,346.0,,,,"Emberley, R",,,20.0,,,,,asynchronously,Individual Study,S
354,ME 500,24,****,Ind,,346.0,,,,"Wu, X",,,20.0,,,,,asynchronously,Individual Study,S
355,ME 500,25,****,Ind,,346.0,,,,"Chen, J",,,20.0,,,,,asynchronously,Individual Study,S
356,ME 500,26,****,Ind,,346.0,,,,"Porumamilla, H",,,20.0,,,,,asynchronously,Individual Study,S
357,ME 500,27,****,Ind,,346.0,,,,"Westphal, R",,,20.0,,,,,asynchronously,Individual Study,S
358,ME 500,28,****,Ind,,346.0,,,,"Elghandour, E",,,20.0,,,,,asynchronously,Individual Study,S
359,ME 500,29,****,Ind,,346.0,,,,"Mahadev, S",,,20.0,,,,,asynchronously,Individual Study,S
360,ME 500,30,****,Ind,,346.0,,,,,,,20.0,,,,,asynchronously,Individual Study,S
361,ME 500,31,****,Ind,,346.0,,,,"Belanger, J",,,20.0,,,,,asynchronously,Individual Study,S
362,ME 500,32,****,Ind,,346.0,,,,"Lutz, B",,,20.0,,,,,asynchronously,Individual Study,S
363,ME 500,34,****,Ind,,346.0,,,,"Espinoza-Wade, E",,,20.0,,,,,asynchronously,Individual Study,S
364,ME 500,35,****,Ind,,346.0,,,,"Xing, S",,,20.0,,,,,asynchronously,Individual Study,S
365,ME 500,99,****,Ind,,346.0,,,,"Hazelwood, S",,,10.0,,,,,asynchronously,Individual Study,S
366,ME 504,70,6168,Lec,,2002.0,MW,09:10 AM,10:30 AM,"Wang, L",013-0113,26.0,20.0,,,,ICS,in-person,Finite Element Analysis,S
367,ME 504,70,6168,Lec,,2002.0,MW,09:10 AM,10:30 AM,"Wang, L",013-0113,26.0,20.0,,,,ICS,in-person,Finite Element Analysis,S
368,ME 504,71,6169,Lab,,2002.0,MW,10:40 AM,12:00 PM,"Wang, L",013-0113,26.0,20.0,,,,ICS,in-person,Finite Element Analysis,S
369,ME 504,71,6169,Lab,,2002.0,MW,10:40 AM,12:00 PM,"Wang, L",013-0113,26.0,20.0,,,,ICS,in-person,Finite Element Analysis,S
370,ME 506,1,2418,Lec,,346.0,MTWF,08:10 AM,09:00 AM,"Murray, B",013-0110,40.0,35.0,,,,ICS,in-person,System Dynamics,S
371,ME 506,2,2465,Lec,,346.0,MTWF,09:10 AM,10:00 AM,"Murray, B",013-0110,40.0,35.0,,,,ICS,in-person,System Dynamics,S
372,ME 517,1,3960,Lec,,2064.0,MWF,01:10 PM,02:00 PM,"Porumamilla, H",002-0013,34.0,16.0,,,,ICS,in-person,Advanced Vibrations,S
373,ME 517,1,3960,Lec,,2064.0,MWF,01:10 PM,02:00 PM,"Porumamilla, H",002-0013,34.0,16.0,,,,ICS,in-person,Advanced Vibrations,S
374,ME 517,2,3961,Lab,,2064.0,T,12:10 PM,03:00 PM,"Porumamilla, H",013-0101,16.0,16.0,,,,ICS,in-person,Advanced Vibrations,S
375,ME 517,2,3961,Lab,,2064.0,T,12:10 PM,03:00 PM,"Porumamilla, H",013-0101,16.0,16.0,,,,ICS,in-person,Advanced Vibrations,S
376,ME 554,1,4966,Lec,,2069.0,MWF,11:10 AM,12:00 PM,"Shollenberger, K",021-0236,24.0,24.0,,,,ICS,in-person,Computational Heat Transfer,S
377,ME 554,1,4966,Lec,,2069.0,MWF,11:10 AM,12:00 PM,"Shollenberger, K",021-0236,24.0,24.0,,,,ICS,in-person,Computational Heat Transfer,S
378,ME 554,2,4967,Lab,,2069.0,R,12:10 PM,03:00 PM,"Shollenberger, K",192-0134,18.0,24.0,,,,ICS,in-person,Computational Heat Transfer,S
379,ME 554,2,4967,Lab,,2069.0,R,12:10 PM,03:00 PM,"Shollenberger, K",192-0134,18.0,24.0,,,,ICS,in-person,Computational Heat Transfer,S
380,ME 599,1,1706,Ind,,346.0,,,,,,,10.0,,,,,asynchronously,Design Project (Thesis),S
381,ME 599,2,****,Ind,,346.0,,,,"Birdsong, C",,,10.0,,,,,asynchronously,Design Project (Thesis),S
382,ME 599,3,****,Ind,,346.0,,,,"Mackin, T",,,10.0,,,,,asynchronously,Design Project (Thesis),S
383,ME 599,4,****,Ind,,346.0,,,,"Kean, A",,,10.0,,,,,asynchronously,Design Project (Thesis),S
384,ME 599,5,****,Ind,,346.0,,,,"Klisch, S",,,10.0,,,,,asynchronously,Design Project (Thesis),S
385,ME 599,6,****,Ind,,346.0,,,,,,,10.0,,,,,asynchronously,Design Project (Thesis),S
386,ME 599,7,****,Ind,,346.0,,,,"Locascio, J",,,10.0,,,,,asynchronously,Design Project (Thesis),S
387,ME 599,8,****,Ind,,346.0,,,,"Mayer, H",,,10.0,,,,,asynchronously,Design Project (Thesis),S
388,ME 599,9,****,Ind,,346.0,,,,"Mase, T",,,10.0,,,,,asynchronously,Design Project (Thesis),S
389,ME 599,10,****,Ind,,346.0,,,,"Davol, A",,,10.0,,,,,asynchronously,Design Project (Thesis),S
390,ME 599,11,****,Ind,,346.0,,,,"Medizade, M",,,10.0,,,,,asynchronously,Design Project (Thesis),S
391,ME 599,12,****,Ind,,346.0,,,,"Mello, J",,,10.0,,,,,asynchronously,Design Project (Thesis),S
392,ME 599,13,****,Ind,,346.0,,,,"Murray, B",,,10.0,,,,,asynchronously,Design Project (Thesis),S
393,ME 599,14,****,Ind,,346.0,,,,"Mott, J",,,10.0,,,,,asynchronously,Design Project (Thesis),S
394,ME 599,15,****,Ind,,346.0,,,,"Peuker, S",,,10.0,,,,,asynchronously,Design Project (Thesis),S
395,ME 599,16,****,Ind,,346.0,,,,"Pascual, C",,,10.0,,,,,asynchronously,Design Project (Thesis),S
396,ME 599,17,****,Ind,,346.0,,,,"Ridgely, J",,,10.0,,,,,asynchronously,Design Project (Thesis),S
397,ME 599,18,****,Ind,,346.0,,,,"Noori, M",,,10.0,,,,,asynchronously,Design Project (Thesis),S
398,ME 599,19,****,Ind,,346.0,,,,"Schuster, P",,,10.0,,,,,asynchronously,Design Project (Thesis),S
399,ME 599,20,****,Ind,,346.0,,,,"Self, B",,,10.0,,,,,asynchronously,Design Project (Thesis),S
400,ME 599,21,****,Ind,,346.0,,,,"Shollenberger, K",,,10.0,,,,,asynchronously,Design Project (Thesis),S
401,ME 599,22,****,Ind,,346.0,,,,"Thorncroft, G",,,10.0,,,,,asynchronously,Design Project (Thesis),S
402,ME 599,23,****,Ind,,346.0,,,,"Emberley, R",,,10.0,,,,,asynchronously,Design Project (Thesis),S
403,ME 599,24,****,Ind,,346.0,,,,"Wu, X",,,10.0,,,,,asynchronously,Design Project (Thesis),S
404,ME 599,25,****,Ind,,346.0,,,,"Chen, J",,,10.0,,,,,asynchronously,Design Project (Thesis),S
405,ME 599,26,****,Ind,,346.0,,,,"Porumamilla, H",,,10.0,,,,,asynchronously,Design Project (Thesis),S
406,ME 599,27,****,Ind,,346.0,,,,"Westphal, R",,,10.0,,,,,asynchronously,Design Project (Thesis),S
407,ME 599,28,****,Ind,,346.0,,,,"Elghandour, E",,,10.0,,,,,asynchronously,Design Project (Thesis),S
408,ME 599,29,****,Ind,,346.0,,,,"Mahadev, S",,,10.0,,,,,asynchronously,Design Project (Thesis),S
409,ME 599,30,****,Ind,,346.0,,,,,,,10.0,,,,,asynchronously,Design Project (Thesis),S
410,ME 599,31,****,Ind,,346.0,,,,"Belanger, J",,,10.0,,,,,asynchronously,Design Project (Thesis),S
411,ME 599,32,****,Ind,,346.0,,,,"Lutz, B",,,10.0,,,,,asynchronously,Design Project (Thesis),S
412,ME 599,33,****,Ind,,346.0,,,,"Espinoza-Wade, E",,,10.0,,,,,asynchronously,Design Project (Thesis),S
413,ME 599,35,****,Ind,,346.0,,,,"Xing, S",,,10.0,,,,,asynchronously,Design Project (Thesis),S
414,ME 599,99,****,Ind,,346.0,,,,"Hazelwood, S",,,10.0,,,,,asynchronously,Design Project (Thesis),S
0,MCRO 100,1,8277,Sem,,,W,10:10 AM,11:00 AM,"Vanderkelen, J",022-0218,24.0,16.0,,,,ICS,in-person,Introduction to Microbiology Research,S
1,MCRO 100,1,8277,Sem,,,W,10:10 AM,11:00 AM,"Vanderkelen, J",022-0218,24.0,16.0,,,,ICS,in-person,Introduction to Microbiology Research,S
2,MCRO 100,2,8278,Lab,,,F,12:10 PM,03:00 PM,"Vanderkelen, J",033-0465,24.0,16.0,,,,ICS,in-person,Introduction to Microbiology Research,S
3,MCRO 100,2,8278,Lab,,,F,12:10 PM,03:00 PM,"Vanderkelen, J",033-0465,24.0,16.0,,,,ICS,in-person,Introduction to Microbiology Research,S
4,MCRO 221,1,1660,Lec,B2B3,2946.0,TR,08:10 AM,09:30 AM,,008-0123,150.0,88.0,,,,ICS,in-person,Microbiology,S
5,MCRO 221,1,1660,Lec,B2B3,2946.0,TR,08:10 AM,09:30 AM,,008-0123,150.0,88.0,,,,ICS,in-person,Microbiology,S
6,MCRO 221,2,1661,Lab,B2B3,2946.0,TR,09:40 AM,11:00 AM,,033-0467,24.0,22.0,,,,ICS,in-person,Microbiology,S
7,MCRO 221,2,1661,Lab,B2B3,2946.0,TR,09:40 AM,11:00 AM,,033-0467,24.0,22.0,,,,ICS,in-person,Microbiology,S
8,MCRO 221,3,1662,Lab,B2B3,2946.0,TR,12:10 PM,01:30 PM,,033-0467,24.0,22.0,,,,ICS,in-person,Microbiology,S
9,MCRO 221,3,1662,Lab,B2B3,2946.0,TR,12:10 PM,01:30 PM,,033-0467,24.0,22.0,,,,ICS,in-person,Microbiology,S
10,MCRO 221,4,1663,Lab,B2B3,2946.0,TR,01:40 PM,03:00 PM,,033-0467,24.0,22.0,,,,ICS,in-person,Microbiology,S
11,MCRO 221,4,1663,Lab,B2B3,2946.0,TR,01:40 PM,03:00 PM,,033-0467,24.0,22.0,,,,ICS,in-person,Microbiology,S
12,MCRO 221,5,2773,Lab,B2B3,2946.0,TR,03:10 PM,04:30 PM,,033-0467,24.0,22.0,,,,ICS,in-person,Microbiology,S
13,MCRO 221,5,2773,Lab,B2B3,2946.0,TR,03:10 PM,04:30 PM,,033-0467,24.0,22.0,,,,ICS,in-person,Microbiology,S
